CODCLIENTE;NOME;CIDADE;UF;DATA;NRODOCUMENTO;VENDEDOR;CODPRODUTO;PRODUTO;CODCOR;FAMILIA;GRUPO;MARCA;QTDE;PRECO;PRECOCUSTO;VALTOTAL;TIPO;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12183959;CHAMYTO BIG LEITE FERM 6X120G CONJUNTO;;PRATA;REFRIGERADO;NESTLE;105;8,57;6,27;899,85;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;84;5,68;4,18;477,12;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;224;2,48;1,84;555,52;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12342556;NESTLE IOG 170g NATURAL COM MEL;;PRATA;REFRIGERADO;NESTLE;112;2,48;1,84;277,76;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;140;2,48;1,84;347,2;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;16;6,6;4,91;105,6;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;140;2,48;1,84;347,2;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;84;6,7;4,55;562,8;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;48;2,62;1,81;125,76;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;64;9,99;7,3;639,36;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12559767;NESTLE GREGO 90g CALDA MORANGO NEOS;;OURO;REFRIGERADO;NESTLE;24;2,51;1,67;60,24;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;5;5,68;4,32;28,4;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12515950;NESTLE GREGO 540g TRADICIONAL/MORANGO;;OURO;REFRIGERADO;NESTLE;12;10,55;7,62;126,6;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,74;62,88;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;30;5,6;4,09;168;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;12;6,01;4,01;72,12;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;24;2,51;1,67;60,24;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;12585387;GALBANI CREME DE RICOTA 200G LIGHT;;PRATA;REFRIGERADO;GALBANI;60;5,99;5,38;359,4;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;36;11,06;8,06;398,16;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;60;12,87;9,76;772,2;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;640111528;NESTLE IOG 1,15KG ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;36;12,87;9,76;463,32;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;36;11,06;8,06;398,16;VENDA;
4621;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296837;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;96;11,06;8,06;1061,76;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296838;VENDEDOR: VALDIR ZACARIAS;541441;ZINHO PAO BOLINHA CATUPIRY AIR FRYER 300;;OURO;REFRIGERADO;ZINHO;12;11;7,07;132;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12183959;CHAMYTO BIG LEITE FERM 6X120G CONJUNTO;;PRATA;REFRIGERADO;NESTLE;42;8,57;6,27;359,94;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;56;2,48;1,84;138,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;24;2,93;2,13;70,32;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12343322;NINHO IOG 170g LIQ MORANGO;;OURO;REFRIGERADO;NESTLE;24;2,93;2,13;70,32;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;16;6,6;4,91;105,6;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;48;2,62;1,81;125,76;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;128;9,99;7,3;1278,72;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12515950;NESTLE GREGO 540g TRADICIONAL/MORANGO;;OURO;REFRIGERADO;NESTLE;6;10,55;7,62;63,3;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,74;62,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;12600743;NESTLE GREGO 90g CALDA LIMAO NEOS;;OURO;REFRIGERADO;NESTLE;24;2,51;1,67;60,24;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296839;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;12;11,06;8,06;132,72;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12183959;CHAMYTO BIG LEITE FERM 6X120G CONJUNTO;;PRATA;REFRIGERADO;NESTLE;42;8,57;6,27;359,94;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12343045;CHAMYTO LEITE FERM  450G PACK;;PRATA;REFRIGERADO;NESTLE;84;5,68;4,18;477,12;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;140;2,48;1,84;347,2;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;56;2,48;1,84;138,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12334187;CHAMBINHO PETIT 320g MORANGO;;OURO;REFRIGERADO;NESTLE;16;6,6;4,91;105,6;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;28;2,48;1,84;69,44;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,77;62,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12381132;CHAMYTO IOG 130g MGO/CER CHOCOLATE;;OURO;REFRIGERADO;NESTLE;24;3,62;2,19;86,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;78;6,7;4,55;522,6;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;48;2,62;1,81;125,76;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;104;9,99;7,3;1038,96;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12555518;CHAMYTO LEITE FERM TRAD 480G;;PRATA;REFRIGERADO;NESTLE;20;5,68;4,32;113,6;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12515950;NESTLE GREGO 540g TRADICIONAL/MORANGO;;OURO;REFRIGERADO;NESTLE;6;10,55;7,62;63,3;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,62;1,74;62,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12518476;NESTLE IOG 510G POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;24;5,6;4,09;134,4;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;18;6,01;4,01;108,18;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;12;4,92;3,58;59,04;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;640109528;NESTLE IOG 1,15KG COCO;;OURO;REFRIGERADO;NESTLE;24;11,06;8,06;265,44;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;640110528;NESTLE IOG 1,15KG ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;24;12,87;9,76;308,88;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;640111528;NESTLE IOG 1,15KG ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;12;12,87;9,76;154,44;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;640113528;NESTLE IOG 1,15Kg VITAMINA FRUTAS;;PRATA;REFRIGERADO;NESTLE;36;11,06;8,06;398,16;VENDA;
1033;SDB COMERCIO DE ALIMENTOS LTDA - LJ;Florianópolis;SC;17/08/2026;296840;VENDEDOR: VALDIR ZACARIAS;640115528;NESTLE IOG 1,15Kg MORANGO;;PRATA;REFRIGERADO;NESTLE;132;11,06;8,06;1459,92;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296841;VENDEDOR: VALDIR ZACARIAS;691303;PURI AGUA DE COCO 300ML INTEGRAL;;OURO;REFRIGERADO;PURI;12;5,28;3,66;63,36;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12342563;NESTLE IOG 170g NATURAL CEN/LAR/MEL;;PRATA;REFRIGERADO;NESTLE;210;2,61;1,84;548,1;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;800;2,61;1,84;2088;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;105;2,61;1,84;274,05;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12279183;CHANDELLE 360g CHOCOLATE;;OURO;REFRIGERADO;NESTLE;24;7,43;5,28;178,32;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12220265;NESTLE GREGO 540g LIGHT 3 SABORES;;OURO;REFRIGERADO;NESTLE;48;10,77;7,62;516,96;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12277332;CHANDELLE 180g CHOCOLATE;;OURO;REFRIGERADO;NESTLE;24;4,53;3,13;108,72;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;24;2,46;1,65;59,04;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12354550;CHAMYTO GO IOGURTE 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;24;2,67;1,77;64,08;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;120;2,67;1,81;320,4;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12440873;MOLICO 850g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;24;11,14;8;267,36;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12516216;CHAMBINHO POUCH 100g MORANGO;;PRATA;REFRIGERADO;NESTLE;48;2,67;1,74;128,16;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12515950;NESTLE GREGO 540g TRADICIONAL/MORANGO;;OURO;REFRIGERADO;NESTLE;24;10,77;7,62;258,48;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12342863;CHAMYTO BIG LEITE FERM 120G;;PRATA;REFRIGERADO;NESTLE;1000;1,47;1,05;1470;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12531300;CHANDELLE 540g CHOCOLATE;;PRATA;REFRIGERADO;NESTLE;48;10,18;7,3;488,64;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12572718;NESTLE IOG 150g BICAM FRUTAS VERMELHAS;;OURO;REFRIGERADO;NESTLE;24;3,09;2,17;74,16;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12559767;NESTLE GREGO 90g CALDA MORANGO NEOS;;OURO;REFRIGERADO;NESTLE;24;2,43;1,67;58,32;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12583428;CHANDELLE DUO 180g DARK BRANCO;;OURO;REFRIGERADO;NESTLE;24;4,53;3,13;108,72;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12599493;CHANDELLE PUDIM DE LEITE 100G;;OURO;REFRIGERADO;NESTLE;48;3,8;2,87;182,4;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12609818;CHANDELLE CHANTILLY CHOCOLATE 90G;;OURO;REFRIGERADO;NESTLE;24;2,36;1,78;56,64;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;640104531;NESTLE IOG 170G ZERO BATIDO;;OURO;REFRIGERADO;NESTLE;24;2,81;2,07;67,44;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;640102531;NESTLE IOG 170G ZERO MORANGO;;OURO;REFRIGERADO;NESTLE;24;2,81;2,07;67,44;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;125783480;NESTLE IOG 320g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;60;5,04;3,58;302,4;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12609820;CHANDELLE BRIGADEIRAO 90G;;OURO;REFRIGERADO;NESTLE;24;3,8;2,87;91,2;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;640118333;CHAMBINHO IOG LIQ 850G MORANGO;;PRATA;REFRIGERADO;NESTLE;24;11,73;7,96;281,52;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12342567;NESTLE IOG 150g BICAM MORANGO;;OURO;REFRIGERADO;NESTLE;48;3,09;2,17;148,32;VENDA;
538;GIASSI & CIA LTDA 12;São José;SC;17/08/2026;296842;VENDEDOR: VALDIR ZACARIAS;12440892;MOLICO 170g MORANGO ZERO LACTOSE;;DIAMANTE;REFRIGERADO;NESTLE;24;2,79;1,99;66,96;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296843;VENDEDOR: VALDIR ZACARIAS;691301;PURI AGUA DE COCO 1LT INTEGRAL;;OURO;REFRIGERADO;PURI;6;14,06;10,04;84,36;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12342555;NESTLE IOG 170g NATURAL INTEGRAL;;PRATA;REFRIGERADO;NESTLE;560;2,61;1,84;1461,6;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12279183;CHANDELLE 360g CHOCOLATE;;OURO;REFRIGERADO;NESTLE;16;7,43;5,28;118,88;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12343322;NINHO IOG 170g LIQ MORANGO;;OURO;REFRIGERADO;NESTLE;72;2,94;2,13;211,68;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12343321;NINHO IOG 170g LIQ MACA/BANANA;;OURO;REFRIGERADO;NESTLE;120;2,94;2,13;352,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;120;2,46;1,65;295,2;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12326241;NESTLE IOG 170g GARRAFINHA VITAMINA DE F;;OURO;REFRIGERADO;NESTLE;72;2,46;1,65;177,12;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12383027;NINHO IOG POUCH 100g MACA E BANANA;;PRATA;REFRIGERADO;NESTLE;120;2,67;1,81;320,4;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12515949;NESTON 510g POLPA 3 CEREAIS;;PRATA;REFRIGERADO;NESTLE;12;6,26;4,47;75,12;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12579698;CHAMBINHO IOG 510g POLPA MORANGO;;PRATA;REFRIGERADO;NESTLE;12;6,26;4,01;75,12;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12559767;NESTLE GREGO 90g CALDA MORANGO NEOS;;OURO;REFRIGERADO;NESTLE;24;2,43;1,67;58,32;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12599493;CHANDELLE PUDIM DE LEITE 100G;;OURO;REFRIGERADO;NESTLE;40;3,8;2,87;152;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12600395;CHAMBINHO IOG 165g LIQ MORANGO;;PRATA;REFRIGERADO;NESTLE;48;2,85;2,05;136,8;VENDA;
536;GIASSI & CIA LTDA 07;São José;SC;17/08/2026;296844;VENDEDOR: VALDIR ZACARIAS;12609818;CHANDELLE CHANTILLY CHOCOLATE 90G;;OURO;REFRIGERADO;NESTLE;96;2,36;1,78;226,56;VENDA;
